player_id,player,team_id,team,number,status,position,position_category,height,weight,age,college
765,Eric Griffin,3,Utah Jazz,17.0,INACT,SF,F,"6' 7""",205.0,"May 26, 1990",Campbell
766,Donovan Mitchell,7,Cleveland Cavaliers,45.0,ACT,PG,G,"6' 3""",215.0,"September 7, 1996",Louisville
767,Royce O'Neale,24,Phoenix Suns,0.0,ACT,PF,F,"6' 6""",226.0,"June 5, 1993",Baylor
768,Ekpe Udoh,3,Utah Jazz,33.0,INACT,C,C,"6' 10""",245.0,"May 20, 1987",Baylor
769,Carrick Felix,29,Washington Wizards,21.0,INACT,SG,G,"6' 6""",201.0,"August 17, 1990",Arizona State
770,Sheldon Mac,5,Atlanta Hawks,9.0,INACT,SG,G,"6' 6""",200.0,"December 21, 1992",Miami (FL)
771,Devin Robinson,30,Toronto Raptors,11.0,INACT,SG,G,"6' 8""",200.0,"March 7, 1995",Florida
772,Mike Young,29,Washington Wizards,4.0,INACT,PF,F,"6' 9""",235.0,"September 5, 1994",Pittsburgh
773,Brandon Ashley,14,Dallas Mavericks,21.0,INACT,PF,F,"6' 9""",230.0,"July 15, 1994",Arizona
778,London Perrantes,10,Portland Trail Blazers,8.0,INACT,PG,G,"6' 2""",197.0,"October 3, 1994",Virginia
779,Isaiah Hicks,8,New York Knicks,4.0,INACT,PF,F,"6' 9""",242.0,"July 24, 1994",North Carolina
780,Vander Blue,12,Los Angeles Lakers,17.0,INACT,PG,G,"6' 5""",200.0,"July 17, 1992",Marquette
781,Antonius Cleveland,14,Dallas Mavericks,3.0,INACT,SG,G,"6' 5""",198.0,"February 2, 1994",Southeast Missouri State
782,Jamel Artis,19,Sacramento Kings,0.0,INACT,SF,F,"6' 7""",213.0,"January 12, 1993",Pittsburgh
783,Milton Doyle,22,Chicago Bulls,9.0,INACT,PG,G,"6' 4""",185.0,"October 31, 1993",Loyola (IL)
784,Nazareth Mitrou-Long,2,Indiana Pacers,15.0,INACT,PG,G,"6' 3""",218.0,"August 3, 1993",Iowa State
785,Erik McCree,3,Utah Jazz,21.0,INACT,SF,F,"6' 8""",225.0,"December 20, 1993",Louisiana Tech
788,Myke Henry,13,Oklahoma City Thunder,15.0,INACT,SF,F,"6' 6""",238.0,"December 23, 1992",DePaul
790,Larry Drew II,9,New Orleans Pelicans,1.0,INACT,PG,G,"6' 2""",180.0,"March 5, 1990",UCLA
793,Josh Gray,9,New Orleans Pelicans,5.0,INACT,PG,G,"6' 0""",180.0,"September 9, 1993",LSU
794,Andrew White III,5,Atlanta Hawks,4.0,INACT,SF,F,"6' 7""",210.0,"June 16, 1993",Syracuse
795,Johnny O'Bryant III,8,New York Knicks,48.0,INACT,PF,F,"6' 9""",257.0,"May 1, 1993",LSU
798,Shaquille Harrison,11,Memphis Grizzlies,1.0,INACT,SG,G,"6' 4""",195.0,"October 6, 1993",Tulsa
800,Walt Lemon Jr.,2,Indiana Pacers,25.0,INACT,SF,F,"6' 3""",180.0,"July 26, 1991",Bradley
802,Scotty Hopson,13,Oklahoma City Thunder,22.0,INACT,SG,G,"6' 7""",200.0,"August 8, 1989",Tennessee
803,Jaylen Morris,28,San Antonio Spurs,16.0,INACT,SG,G,"6' 5""",192.0,"September 19, 1995",Molloy
804,Amile Jefferson,4,Orlando Magic,11.0,INACT,PF,F,"6' 9""",,"May 7, 1993",Duke
805,Travis Wear,12,Los Angeles Lakers,21.0,INACT,PF,F,"6' 9""",219.0,"September 21, 1990",UCLA
806,Marquis Teague,11,Memphis Grizzlies,20.0,INACT,PG,G,"6' 2""",189.0,"February 28, 1993",Kentucky
808,C.J. Fair,22,Chicago Bulls,12.0,INACT,PF,F,"6' 8""",215.0,"September 13, 1991",Syracuse
809,Xavier Silas,16,Denver Nuggets,13.0,INACT,SG,G,"6' 5""",198.0,"January 22, 1988",Northern Illinois
811,Aaron Jackson,15,Houston Rockets,55.0,INACT,PG,G,"6'4""",183.0,"May 6, 1986",Duquesne
813,MarShon Brooks,22,Chicago Bulls,88.0,INACT,SF,F,"6' 5""",200.0,"January 26, 1989",Providence
814,Omari Johnson,2,Indiana Pacers,14.0,INACT,PF,F,"6' 9""",220.0,"November 26, 1989",Oregon State
815,Brad Wanamaker,29,Washington Wizards,22.0,INACT,G,G,"6' 3""",210.0,"July 25, 1989",Pittsburgh
817,Robert Williams,10,Portland Trail Blazers,35.0,QUES,PF,F,"6' 9""",249.0,"October 17, 1997",Texas A&M
818,Kevin Huerter,19,Sacramento Kings,9.0,QUES,SF,F,"6' 7""",198.0,"August 27, 1998",Maryland
819,Omari Spellman,8,New York Knicks,2.0,INACT,PF,F,"6' 8""",245.0,"July 21, 1997",Villanova
820,Trae Young,5,Atlanta Hawks,11.0,ACT,PG,G,"6' 1""",164.0,"September 19, 1998",Oklahoma
821,Rodions Kurucs,25,Milwaukee Bucks,0.0,INACT,PF,F,"6' 9""",210.0,"February 5, 1998",None
822,Dzanan Musa,18,Brooklyn Nets,13.0,INACT,PF,F,"6' 9""",208.0,"May 8, 1999",None
823,Theo Pinson,14,Dallas Mavericks,1.0,INACT,SF,F,"6' 7""",212.0,"November 5, 1995",North Carolina
824,Miles Bridges,27,Charlotte Hornets,0.0,QUES,PF,F,"6' 7""",225.0,"March 21, 1998",Michigan State
825,Devonte' Graham,28,San Antonio Spurs,4.0,ACT,SG,G,"6' 1""",195.0,"February 22, 1995",Kansas
826,Arnoldas Kulboka,27,Charlotte Hornets,98.0,INACT,SF,F,"6' 9""",220.0,"January 4, 1998",None
827,Rawle Alkins,22,Chicago Bulls,20.0,INACT,SG,G,"6' 5""",225.0,"October 29, 1997",Arizona
828,Wendell Carter Jr.,4,Orlando Magic,34.0,QUES,C,C,"6' 10""",270.0,"April 16, 1999",Duke
829,Chandler Hutchison,24,Phoenix Suns,35.0,INACT,PF,F,"6' 7""",197.0,"April 26, 1996",Boise State
830,Collin Sexton,3,Utah Jazz,2.0,QUES,PG,G,"6' 3""",190.0,"January 4, 1999",Alabama
831,Kostas Antetokounmpo,22,Chicago Bulls,37.0,INACT,PF,F,"6' 10""",200.0,"November 20, 1997",Dayton
832,Ryan Broekhoff,14,Dallas Mavericks,45.0,INACT,SF,F,"6' 6""",,"August 23, 1990",Valparaiso
833,Jalen Brunson,8,New York Knicks,11.0,ACT,PG,G,"6' 2""",190.0,"August 31, 1996",Villanova
834,Luka Doncic,14,Dallas Mavericks,77.0,ACT,PG,G,"6' 7""",230.0,"February 28, 1999",None
835,Codi Miller-McIntyre,14,Dallas Mavericks,11.0,INACT,PG,G,"6' 3""",205.0,"June 1, 1994",Wake Forest
836,Ray Spalding,15,Houston Rockets,5.0,INACT,PF,F,"6' 10""",215.0,"March 11, 1997",Louisville
837,DeVaughn Akoon-Purcell,13,Oklahoma City Thunder,44.0,INACT,PG,G,"6' 5""",200.0,"June 5, 1993",Illinois State
838,Michael Porter Jr.,16,Denver Nuggets,1.0,ACT,PF,F,"6' 10""",218.0,"June 29, 1998",Missouri
839,Jarred Vanderbilt,12,Los Angeles Lakers,2.0,INACT,C,C,"6' 8""",214.0,"April 3, 1999",Kentucky
840,Thomas Welsh,27,Charlotte Hornets,53.0,INACT,C,C,"7' 0""",255.0,"February 3, 1996",UCLA
841,Bruce Brown Jr.,30,Toronto Raptors,11.0,ACT,SG,G,"6' 4""",202.0,"August 15, 1996",Miami (FL)
842,Zach Lofton,26,Detroit Pistons,18.0,INACT,SG,G,"6' 4""",180.0,"November 18, 1992",New Mexico State
844,Khyri Thomas,15,Houston Rockets,13.0,INACT,SG,G,"6' 3""",210.0,"May 8, 1996",Creighton
845,Marcus Derrickson,5,Atlanta Hawks,32.0,INACT,PF,F,"6' 7""",249.0,"February 1, 1996",Georgetown
846,Jacob Evans III,1,Minnesota Timberwolves,12.0,INACT,SG,G,"6' 4""",210.0,"June 18, 1997",Cincinnati
847,Vincent Edwards,15,Houston Rockets,12.0,INACT,SF,F,"6' 8""",225.0,"April 5, 1996",Purdue
848,Rob Gray,15,Houston Rockets,32.0,INACT,PG,G,"6' 1""",185.0,"April 3, 1994",Houston
849,Isaiah Hartenstein,8,New York Knicks,55.0,ACT,C,C,"7' 0""",250.0,"May 5, 1998",None
850,Aaron Holiday,15,Houston Rockets,0.0,ACT,SG,G,"6' 0""",185.0,"September 30, 1996",UCLA
851,Alize Johnson,28,San Antonio Spurs,19.0,INACT,PF,F,"6' 7""",210.0,"April 22, 1996",Missouri State
852,Shai Gilgeous-Alexander,13,Oklahoma City Thunder,2.0,ACT,PG,G,"6' 6""",195.0,"July 12, 1998",Kentucky
853,Jerome Robinson,21,Golden State Warriors,18.0,ACT,SF,F,"6' 5""",190.0,"February 22, 1997",Boston College
854,Joel Berry II,12,Los Angeles Lakers,18.0,INACT,PG,G,"6' 0""",195.0,"April 1, 1995",North Carolina
855,Isaac Bonga,30,Toronto Raptors,17.0,INACT,PF,F,"6' 8""",180.0,"November 8, 1999",None
856,Jeffrey Carroll,12,Los Angeles Lakers,30.0,INACT,SG,G,"6' 6""",210.0,"November 6, 1994",Oklahoma State
857,Andre Ingram,12,Los Angeles Lakers,20.0,INACT,PG,G,"6' 3""",195.0,"November 19, 1985",American University
858,Sviatoslav Mykhailiuk,6,Boston Celtics,50.0,ACT,SG,G,"6' 7""",205.0,"June 10, 1997",Kansas
860,Moritz Wagner,4,Orlando Magic,21.0,ACT,PF,F,"6' 11""",245.0,"April 26, 1997",Michigan
862,Jevon Carter,22,Chicago Bulls,5.0,ACT,SG,G,"6' 1""",200.0,"September 14, 1995",West Virginia
863,Markel Crawford,11,Memphis Grizzlies,4.0,INACT,PG,G,"6' 4""",210.0,"October 22, 1994",Mississippi
864,Jaren Jackson Jr.,11,Memphis Grizzlies,13.0,QUES,PF,F,"6' 10""",242.0,"September 15, 1999",Michigan State
865,Doral Moore,11,Memphis Grizzlies,14.0,INACT,C,C,"7' 1""",280.0,"January 21, 1997",Wake Forest
866,Marcus Lee,20,Miami Heat,24.0,INACT,C,C,"6' 10""",225.0,"September 14, 1994",California
867,Malik Newman,7,Cleveland Cavaliers,14.0,INACT,PG,G,"6' 3""",190.0,"February 21, 1997",Kansas
868,Duncan Robinson,20,Miami Heat,55.0,ACT,SG,G,"6' 7""",215.0,"April 22, 1994",Michigan
869,Deng Adel,18,Brooklyn Nets,10.0,INACT,C,C,"6' 7""",200.0,"February 1, 1997",Louisville
870,Keita Bates-Diop,18,Brooklyn Nets,13.0,QUES,PF,F,"6' 8""",229.0,"January 23, 1996",Ohio State
871,James Nunnally,9,New Orleans Pelicans,21.0,INACT,SG,G,"6' 7""",205.0,"July 14, 1990",UC-Santa Barbara
872,Josh Okogie,24,Phoenix Suns,2.0,ACT,SF,F,"6' 4""",213.0,"September 1, 1998",Georgia Tech
873,Jordan Barnett,25,Milwaukee Bucks,73.0,INACT,SF,F,"6' 7""",215.0,"December 31, 1995",Missouri
874,Donte DiVincenzo,8,New York Knicks,0.0,ACT,SF,F,"6' 4""",203.0,"January 31, 1997",Villanova
875,Trevon Duval,15,Houston Rockets,70.0,INACT,PG,G,"6' 2""",189.0,"August 3, 1998",Duke
876,Brandon McCoy,9,New Orleans Pelicans,12.0,INACT,C,C,"7' 0""",250.0,"June 11, 1998",UNLV
877,Travis Trice II,25,Milwaukee Bucks,20.0,INACT,SG,G,"6' 0""",170.0,"January 22, 1993",Michigan State
878,Kevin Knox,3,Utah Jazz,24.0,INACT,PF,F,"6' 7""",215.0,"August 11, 1999",Kentucky
879,Mitchell Robinson,8,New York Knicks,23.0,ACT,C,C,"7' 0""",240.0,"April 1, 1998",None
880,Jonah Bolden,24,Phoenix Suns,43.0,INACT,PF,F,"6' 8""",,"January 2, 1996",UCLA
881,Shake Milton,8,New York Knicks,13.0,ACT,PG,G,"6' 5""",205.0,"September 26, 1996",Southern Methodist
882,Norvel Pelle,3,Utah Jazz,5.0,INACT,C,C,"6' 10""",215.0,"February 3, 1993",St. John's
883,Landry Shamet,29,Washington Wizards,20.0,QUES,PG,G,"6' 4""",190.0,"March 13, 1997",Wichita State
884,Zhaire Smith,7,Cleveland Cavaliers,19.0,INACT,SF,F,"6' 3""",205.0,"June 4, 1999",Texas Tech
886,Deandre Ayton,10,Portland Trail Blazers,2.0,QUES,C,C,"7' 0""",247.0,"July 23, 1998",Arizona
887,Mikal Bridges,18,Brooklyn Nets,1.0,ACT,SG,G,"6' 6""",209.0,"August 30, 1996",Villanova
888,George King,24,Phoenix Suns,8.0,INACT,SG,G,"6' 6""",220.0,"January 15, 1994",Colorado
889,De'Anthony Melton,17,Philadelphia 76ers,8.0,INACT,SG,G,"6' 3""",200.0,"May 28, 1998",USC
890,Elie Okobo,24,Phoenix Suns,2.0,INACT,PG,G,"6' 3""",180.0,"October 23, 1997",None
891,Tony Carr,9,New Orleans Pelicans,1.0,INACT,PG,G,"6' 5""",200.0,"October 11, 1997",Penn State
892,Garlon Green,9,New Orleans Pelicans,33.0,INACT,SG,G,"6' 7""",215.0,"January 11, 1991",TCU
893,Kenrich Williams,13,Oklahoma City Thunder,34.0,ACT,C,C,"6' 6""",210.0,"December 2, 1994",TCU
894,Deonte Burton,19,Sacramento Kings,24.0,INACT,SG,G,"6' 4""",240.0,"January 31, 1994",Iowa State
895,Tyler Davis,13,Oklahoma City Thunder,34.0,INACT,C,C,"6' 10""",266.0,"May 22, 1997",Texas A&M
896,Hamidou Diallo,29,Washington Wizards,9.0,INACT,SG,G,"6' 5""",202.0,"July 31, 1998",Kentucky
897,Donte Grantham,23,Los Angeles Clippers,0.0,INACT,SG,G,"6' 8""",215.0,"March 19, 1995",Clemson
898,Devon Hall,13,Oklahoma City Thunder,22.0,INACT,SG,G,"6' 2""",211.0,"July 7, 1995",Virginia
899,Kevin Hervey,13,Oklahoma City Thunder,15.0,INACT,PF,F,"6' 9""",230.0,"July 9, 1996",Texas-Arlington
900,Mohamed Bamba,17,Philadelphia 76ers,5.0,ACT,C,C,"7' 0""",231.0,"May 12, 1998",Texas
901,Isaiah Briscoe,4,Orlando Magic,13.0,INACT,PG,G,"6' 3""",215.0,"April 13, 1996",Kentucky
902,Melvin Frazier,13,Oklahoma City Thunder,6.0,INACT,SG,G,"6' 5""",200.0,"August 30, 1996",Tulane
903,Justin Jackson,4,Orlando Magic,23.0,INACT,PF,F,"6' 7""",225.0,"February 18, 1997",Maryland
904,Wenyen Gabriel,11,Memphis Grizzlies,32.0,INACT,PF,F,"6' 9""",205.0,"March 26, 1997",Kentucky
905,Chimezie Metu,26,Detroit Pistons,5.0,ACT,PF,F,"6' 10""",225.0,"March 22, 1997",USC
906,Lonnie Walker IV,18,Brooklyn Nets,8.0,ACT,SF,F,"6' 4""",204.0,"December 14, 1998",Miami (FL)
907,Marvin Bagley III,29,Washington Wizards,35.0,QUES,C,C,"6' 10""",235.0,"March 14, 1999",Duke
908,Jordan Loyd,30,Toronto Raptors,8.0,INACT,PG,G,"6' 4""",210.0,"July 27, 1993",Furman
909,Grayson Allen,24,Phoenix Suns,8.0,QUES,SF,F,"6' 4""",198.0,"October 8, 1995",Duke
910,Isaac Haas,3,Utah Jazz,84.0,INACT,C,C,"7' 2""",290.0,"October 2, 1995",Purdue
911,Trey Lewis,3,Utah Jazz,21.0,INACT,PG,G,"6' 2""",185.0,"October 18, 1992",Louisville
912,Troy Brown,26,Detroit Pistons,7.0,ACT,PF,F,"6' 7""",215.0,"July 28, 1999",Oregon
913,Issuf Sanon,29,Washington Wizards,10.0,INACT,PG,G,"6' 4""",185.0,"October 30, 1999",None
914,Justin Bibbs,23,Los Angeles Clippers,63.0,INACT,SG,G,"6' 5""",220.0,"January 14, 1996",Virginia Tech
915,Nick King,6,Boston Celtics,55.0,INACT,SF,F,"6' 7""",225.0,"August 5, 1995",Middle Tennessee State
916,Jeff Roberson,6,Boston Celtics,28.0,INACT,SF,F,"6' 6""",220.0,"August 20, 1996",Vanderbilt
917,Jaylen Barford,27,Charlotte Hornets,10.0,INACT,PG,G,"6' 2""",207.0,"January 23, 1996",Arkansas
918,Joe Chealey,27,Charlotte Hornets,31.0,INACT,PG,G,"6' 3""",190.0,"November 1, 1995",Charleston
919,J.P. Macura,7,Cleveland Cavaliers,55.0,INACT,SG,G,"6' 5""",,"June 5, 1995",Xavier
920,Zach Smith,27,Charlotte Hornets,11.0,INACT,SF,F,"6' 8""",220.0,"January 5, 1996",Texas Tech
921,Isaiah Wilkins,27,Charlotte Hornets,21.0,INACT,SF,F,"6' 8""",205.0,"September 23, 1995",Virginia
922,Jaron Blossomgame,15,Houston Rockets,7.0,INACT,SF,F,"6' 7""",220.0,"September 16, 1993",Clemson
923,Drew Eubanks,24,Phoenix Suns,14.0,ACT,C,C,"6' 10""",245.0,"February 1, 1997",Oregon State
924,Yante Maten,6,Boston Celtics,26.0,INACT,SF,F,"6' 8""",240.0,"August 14, 1996",Georgia
925,Jordan McLaughlin,1,Minnesota Timberwolves,6.0,ACT,SG,G,"6' 0""",185.0,"April 9, 1996",USC
926,Nuni Omot,18,Brooklyn Nets,7.0,INACT,SF,F,"6' 9""",205.0,"October 3, 1994",Baylor
927,Kendrick Nunn,29,Washington Wizards,20.0,INACT,SG,G,"6' 3""",190.0,"August 3, 1995",Oakland
928,Angel Delgado,23,Los Angeles Clippers,31.0,INACT,C,C,"6' 10""",245.0,"November 20, 1994",Seton Hall
929,Desi Rodriguez,23,Los Angeles Clippers,20.0,INACT,PG,G,"6' 6""",220.0,"March 23, 1996",Seton Hall
930,Johnathan Williams,29,Washington Wizards,19.0,INACT,PF,F,"6' 9""",230.0,"May 22, 1995",Gonzaga
931,Kaiser Gates,9,New Orleans Pelicans,12.0,INACT,SF,F,"6' 8""",223.0,"November 8, 1996",Xavier
932,Bonzie Colson,25,Milwaukee Bucks,50.0,INACT,SF,F,"6' 6""",225.0,"January 12, 1996",Notre Dame
933,Billy Preston,7,Cleveland Cavaliers,20.0,INACT,PF,F,"6' 10""",240.0,"October 26, 1997",Kansas
934,Levi Randolph,7,Cleveland Cavaliers,6.0,INACT,SG,G,"6' 5""",205.0,"October 3, 1992",Alabama
935,Keenan Evans,26,Detroit Pistons,12.0,INACT,PG,G,"6' 3""",190.0,"August 23, 1996",Texas Tech
936,Johnny Hamilton,26,Detroit Pistons,24.0,INACT,C,C,"7' 0""",230.0,"February 3, 1994",Texas-Arlington
937,Elijah Stewart,2,Indiana Pacers,9.0,INACT,SG,G,"6' 5""",194.0,"November 14, 1995",USC
938,Daryl Macon,20,Miami Heat,15.0,INACT,PG,G,"6' 3""",185.0,"November 29, 1995",Arkansas
939,Gary Clark,9,New Orleans Pelicans,12.0,INACT,PF,F,"6' 6""",230.0,"November 16, 1994",Cincinnati
940,Brandon Goodwin,7,Cleveland Cavaliers,0.0,INACT,PG,G,"6' 0""",180.0,"October 2, 1995",Florida Gulf Coast
941,Yuta Watanabe,11,Memphis Grizzlies,18.0,ACT,PF,F,"6' 9""",215.0,"October 13, 1994",George Washington
942,Trevon Bluiett,3,Utah Jazz,33.0,INACT,PG,G,"6' 6""",198.0,"November 4, 1994",Xavier
943,Darius Morris,9,New Orleans Pelicans,9.0,INACT,G,G,"6' 4""",195.0,"January 3, 1991",Michigan
945,Braian Angola-Rodas,4,Orlando Magic,27.0,INACT,SG,G,"6' 6""",195.0,"April 6, 1994",Florida State
946,B.J. Johnson,4,Orlando Magic,13.0,INACT,SF,F,"6' 7""",200.0,"December 21, 1995",La Salle
947,Chris Chiozza,18,Brooklyn Nets,2.0,INACT,PG,G,"5' 11""",175.0,"November 21, 1995",Florida
948,Tiwian Kendley,29,Washington Wizards,8.0,INACT,PG,G,"6' 5""",190.0,"March 26, 1995",Morgan State
949,Donald Sloan,16,Denver Nuggets,6.0,INACT,G,G,"6' 3""",205.0,"January 15, 1988",Texas A&M
950,Darius Johnson-Odom,1,Minnesota Timberwolves,13.0,INACT,SG,G,"6' 2""",220.0,"September 28, 1989",Marquette
951,Jonathan Stark,1,Minnesota Timberwolves,6.0,INACT,PG,G,"6' 0""",180.0,"May 23, 1995",Murray State
952,Jared Terrell,1,Minnesota Timberwolves,3.0,INACT,PG,G,"6' 3""",215.0,"February 10, 1995",Rhode Island
953,Bryce Alford,13,Oklahoma City Thunder,22.0,INACT,PG,G,"6' 3""",185.0,"January 18, 1995",UCLA
954,Abdul Gaddy,13,Oklahoma City Thunder,31.0,INACT,PG,G,"6' 3""",185.0,"January 26, 1992",Washington
955,Richard Solomon,13,Oklahoma City Thunder,5.0,INACT,PF,F,"6' 11""",240.0,"June 18, 1992",California
956,Anfernee Simons,10,Portland Trail Blazers,1.0,QUES,PG,G,"6' 3""",193.0,"June 8, 1999",None
957,Gary Trent Jr.,30,Toronto Raptors,33.0,ACT,PG,G,"6' 5""",204.0,"January 18, 1999",Duke
958,Jairus Lyles,3,Utah Jazz,8.0,INACT,PG,G,"6' 2""",175.0,"July 6, 1995",Maryland-Baltimore County
959,Devin Davis,4,Orlando Magic,61.0,INACT,SF,F,"6' 6""",225.0,"March 29, 1995",Houston
960,Allonzo Trier,8,New York Knicks,14.0,INACT,SG,G,"6' 4""",,"January 17, 1996",Arizona
961,Tyrius Walker,8,New York Knicks,9.0,INACT,PG,G,"6' 1""",185.0,"December 28, 1995",Morehouse
962,Mitch Creek,1,Minnesota Timberwolves,55.0,INACT,SG,G,"6' 5""",198.0,"April 27, 1992",None
963,Ding Yanyuhang,14,Dallas Mavericks,8.0,INACT,SF,F,"6' 7""",200.0,"August 20, 1993",None
964,Kalin Lucas,26,Detroit Pistons,24.0,INACT,PG,G,"6' 1""",195.0,"May 24, 1989",Michigan State
965,Cameron Reynolds,15,Houston Rockets,23.0,INACT,SF,F,"6' 7""",225.0,"February 7, 1995",Tulane
966,Phillip Carr,8,New York Knicks,43.0,INACT,PF,F,"6' 9""",205.0,"October 20, 1995",Morgan State
967,Ismaila Kane,11,Memphis Grizzlies,15.0,INACT,PF,F,"6' 9""",200.0,"November 13, 1996",None
968,Paul Watson,13,Oklahoma City Thunder,8.0,INACT,PF,F,"6' 7""",215.0,"December 30, 1994",Fresno State
969,Will Cherry,21,Golden State Warriors,6.0,INACT,PG,G,"6' 0""",185.0,"February 8, 1991",Montana
970,Emanuel Terry,20,Miami Heat,10.0,INACT,PF,F,"6' 9""",220.0,"August 21, 1995",Lincoln Memorial (TN)
971,Raphiael Putney,20,Miami Heat,74.0,INACT,SG,G,"6' 9""",185.0,"April 21, 1990",Massachusetts
972,Angel Rodriguez,15,Houston Rockets,18.0,INACT,PG,G,"5' 11""",185.0,"December 5, 1992",Miami (FL)
973,Brandon Sampson,22,Chicago Bulls,44.0,INACT,PG,G,"6' 5""",184.0,"May 1, 1997",LSU
974,Shannon Scott,18,Brooklyn Nets,11.0,INACT,SG,G,"6' 1""",187.0,"December 21, 1992",Ohio State
975,Haywood Highsmith,20,Miami Heat,24.0,ACT,PF,F,"6' 5""",220.0,"December 9, 1996",Wheeling Jesuit
976,Julian Washburn,11,Memphis Grizzlies,4.0,INACT,SF,F,"6' 8""",210.0,"December 18, 1991",UTEP
977,Stephan Hicks,2,Indiana Pacers,63.0,INACT,SG,G,"6' 6""",200.0,"April 2, 1992",Cal State Northridge
978,Jordan Sibert,5,Atlanta Hawks,8.0,INACT,SG,G,"6' 4""",187.0,"August 1, 1992",Dayton
979,Dairis Bertans,9,New Orleans Pelicans,9.0,INACT,SG,G,"6' 4""",185.0,"September 9, 1989",None
980,Scott Machado,12,Los Angeles Lakers,10.0,INACT,PG,G,"6' 1""",205.0,"June 8, 1990",Iona
981,Cody Demps,19,Sacramento Kings,57.0,INACT,SG,G,"6' 4""",195.0,"December 2, 1993",Sacramento State
982,Dusty Hannahs,11,Memphis Grizzlies,86.0,INACT,PG,G,"6' 3""",,"September 2, 1993",Arkansas
983,Jemerrio Jones,25,Milwaukee Bucks,32.0,INACT,SG,G,"6' 5""",200.0,"April 9, 1995",New Mexico State
984,Isaac Humphries,4,Orlando Magic,15.0,INACT,PF,F,"7' 0""",255.0,"January 5, 1998",Kentucky
985,Billy Garrett Jr.,8,New York Knicks,3.0,INACT,SF,F,"6' 6""",213.0,"October 16, 1994",DePaul
986,Michael Frazier,15,Houston Rockets,21.0,INACT,SG,G,"6' 3""",195.0,"March 8, 1994",Florida
987,Tarik Phillip,29,Washington Wizards,79.0,INACT,PG,G,"6' 3""",195.0,"August 10, 1993",West Virginia
988,Grant Williams,27,Charlotte Hornets,2.0,QUES,C,C,"6' 6""",236.0,"November 30, 1998",Tennessee
989,Tremont Waters,29,Washington Wizards,51.0,INACT,PG,G,"5' 10""",175.0,"January 10, 1998",LSU
990,Max Strus,7,Cleveland Cavaliers,1.0,ACT,SG,G,"6' 5""",215.0,"March 28, 1996",DePaul
991,Vincent Poirier,8,New York Knicks,17.0,INACT,C,C,"7' 0""",235.0,"October 27, 1993",
992,Romeo Langford,3,Utah Jazz,15.0,INACT,SF,F,"6' 5""",216.0,"October 25, 1999",Indiana
993,Javonte Green,22,Chicago Bulls,24.0,ACT,SF,F,"6' 5""",205.0,"July 23, 1993",Radford
994,Tacko Fall,7,Cleveland Cavaliers,99.0,INACT,C,C,"7' 5""",310.0,"December 10, 1995",UCF
995,Carsen Edwards,26,Detroit Pistons,20.0,INACT,PG,G,"5' 11""",200.0,"March 12, 1998",Purdue
996,Bryce Brown,6,Boston Celtics,73.0,INACT,PG,G,"6' 3""",198.0,"July 24, 1997",Auburn
997,Jaylen Hands,18,Brooklyn Nets,4.0,INACT,PG,G,"6' 3""",180.0,"February 12, 1999",UCLA
998,John Egbunu,18,Brooklyn Nets,15.0,INACT,C,C,"6' 11""",265.0,"October 31, 1994",Florida
999,Nicolas Claxton,18,Brooklyn Nets,33.0,ACT,C,C,"6' 11""",215.0,"April 17, 1999",Georgia
1000,Kenny Wooten,8,New York Knicks,45.0,INACT,PF,F,"6' 9""",235.0,"April 17, 1998",Oregon
1001,Lamar Peters,8,New York Knicks,3.0,INACT,PG,G,"6' 0""",185.0,"June 19, 1998",Mississippi State
1002,V.J. King,8,New York Knicks,8.0,INACT,SG,G,"6' 6""",215.0,"January 22, 1997",Louisville
1003,Amir Hinton,8,New York Knicks,18.0,INACT,PG,G,"6' 5""",190.0,"February 14, 1997",Shaw
1004,Ignas Brazdeikis,4,Orlando Magic,17.0,INACT,SF,F,"6' 6""",215.0,"January 8, 1999",Michigan
1005,RJ Barrett,30,Toronto Raptors,9.0,QUES,PF,F,"6' 6""",214.0,"June 14, 2000",Duke
1006,Matisse Thybulle,10,Portland Trail Blazers,4.0,QUES,SF,F,"6' 5""",201.0,"March 4, 1997",Washington
1007,Marial Shayok,17,Philadelphia 76ers,35.0,INACT,SF,F,"6' 5""",,"July 26, 1995",Iowa State
1008,Isaiah Miles,17,Philadelphia 76ers,41.0,INACT,SF,F,"6' 7""",,"June 9, 1994",St. Joseph's
1009,Christ Koumadje,17,Philadelphia 76ers,20.0,INACT,C,C,"7' 4""",,"July 7, 1996",Florida State
1010,Matt Thomas,22,Chicago Bulls,21.0,INACT,G,G,"6' 4""",193.0,"August 4, 1994",Iowa State
1011,Sagaba Konate,30,Toronto Raptors,50.0,INACT,SF,F,"6' 8""",250.0,"March 19, 1998",West Virginia
1012,Dewan Hernandez,30,Toronto Raptors,20.0,INACT,C,C,"6' 10""",235.0,"December 9, 1996",Miami (FL)
1013,Terence Davis,19,Sacramento Kings,3.0,INACT,SF,F,"6' 4""",201.0,"May 16, 1997",Mississippi
1014,Oshae Brissett,6,Boston Celtics,12.0,ACT,PF,F,"6' 7""",210.0,"June 20, 1998",Syracuse
1015,Alen Smailagic,21,Golden State Warriors,6.0,INACT,PF,F,"6' 10""",215.0,"August 18, 2000",None
1016,Jordan Poole,29,Washington Wizards,13.0,QUES,PG,G,"6' 4""",194.0,"June 19, 1999",Michigan
