dx_id,kk,ss,bb,pp,log10(period)
1554,6,2,32658,2147483587,56
1555,6,2,32697,2147483587,56
1556,6,2,32545,2147483629,56
1557,6,2,32555,2147483629,56
1558,6,2,32703,2147483629,56
1559,6,2,32729,2147483629,56
1560,6,2,32744,2147483629,56
1561,6,2,32639,2147483647,56
1562,6,2,32702,2147483647,56
1563,6,2,32725,2147483647,56
1564,6,2,32729,2147483647,56
1565,6,2,32750,2147483647,56
1566,6,2,1010233,2147483647,56
1567,6,2,1073733632,2147483647,56
1568,6,2,32645,4294966877,57.8
1569,6,2,32665,4294966877,57.8
1570,6,2,32696,4294966877,57.8
1571,6,2,32726,4294966877,57.8
1572,6,2,32727,4294966877,57.8
1573,6,2,32554,4294966909,57.8
1574,6,2,32633,4294966909,57.8
1575,6,2,32666,4294966909,57.8
1576,6,2,32685,4294966909,57.8
1577,6,2,32699,4294966909,57.8
1578,6,2,32628,4294966927,57.8
1579,6,2,32629,4294966927,57.8
1580,6,2,32633,4294966927,57.8
1581,6,2,32717,4294966927,57.8
1582,6,2,32718,4294966927,57.8
1583,6,2,32683,4294966943,57.8
1584,6,2,32693,4294966943,57.8
1585,6,2,32700,4294966943,57.8
1586,6,2,32703,4294966943,57.8
1587,6,2,32704,4294966943,57.8
1588,6,2,32664,4294966981,57.8
1589,6,2,32686,4294966981,57.8
1590,6,2,32695,4294966981,57.8
1591,6,2,32713,4294966981,57.8
1592,6,2,32725,4294966981,57.8
1593,6,2,32542,4294966997,57.8
1594,6,2,32548,4294966997,57.8
1595,6,2,32614,4294966997,57.8
1596,6,2,32695,4294966997,57.8
1597,6,2,32735,4294966997,57.8
1598,6,2,32692,4294967029,57.8
1599,6,2,32713,4294967029,57.8
1600,6,2,32716,4294967029,57.8
1601,6,2,32717,4294967029,57.8
1602,6,2,32734,4294967029,57.8
1603,6,2,32630,4294967087,57.8
1604,6,2,32659,4294967087,57.8
1605,6,2,32680,4294967087,57.8
1606,6,2,32694,4294967087,57.8
1607,6,2,32708,4294967087,57.8
1608,6,2,32575,4294967111,57.8
1609,6,2,32644,4294967111,57.8
1610,6,2,32650,4294967111,57.8
1611,6,2,32722,4294967111,57.8
1612,6,2,32726,4294967111,57.8
1613,6,2,32648,4294967143,57.8
1614,6,2,32663,4294967143,57.8
1615,6,2,32734,4294967143,57.8
1616,6,2,32736,4294967143,57.8
1617,6,2,32744,4294967143,57.8
1618,6,2,32561,4294967161,57.8
1619,6,2,32611,4294967161,57.8
1620,6,2,32631,4294967161,57.8
1621,6,2,32668,4294967161,57.8
1622,6,2,32738,4294967161,57.8
1623,6,2,32597,4294967189,57.8
1624,6,2,32616,4294967189,57.8
1625,6,2,32619,4294967189,57.8
1626,6,2,32629,4294967189,57.8
1627,6,2,32740,4294967189,57.8
1628,6,2,32674,4294967197,57.8
1629,6,2,32675,4294967197,57.8
1630,6,2,32723,4294967197,57.8
1631,6,2,32739,4294967197,57.8
1632,6,2,32745,4294967197,57.8
1633,6,2,32668,4294967231,57.8
1634,6,2,32669,4294967231,57.8
1635,6,2,32670,4294967231,57.8
1636,6,2,32727,4294967231,57.8
1637,6,2,32743,4294967231,57.8
1638,6,2,32553,4294967279,57.8
1639,6,2,32561,4294967279,57.8
1640,6,2,32570,4294967279,57.8
1641,6,2,32669,4294967279,57.8
1642,6,2,32747,4294967279,57.8
1643,6,2,32451,4294967291,57.8
1644,6,2,32453,4294967291,57.8
1645,6,2,32564,4294967291,57.8
1646,6,2,32593,4294967291,57.8
1647,6,2,32629,4294967291,57.8
1648,7,1,32706,2147477159,65.3
1649,7,1,32710,2147477159,65.3
1650,7,1,32714,2147477159,65.3
1651,7,1,32737,2147477159,65.3
1652,7,1,32747,2147477159,65.3
1653,7,1,32632,2147483249,65.3
1654,7,1,32636,2147483249,65.3
1655,7,1,32669,2147483249,65.3
1656,7,1,32671,2147483249,65.3
1657,7,1,32722,2147483249,65.3
1658,7,1,32668,2147483269,65.3
1659,7,1,32719,2147483269,65.3
1660,7,1,32736,2147483269,65.3
1661,7,1,32744,2147483269,65.3
1662,7,1,32750,2147483269,65.3
1663,7,1,32633,2147483323,65.3
1664,7,1,32662,2147483323,65.3
1665,7,1,32677,2147483323,65.3
1666,7,1,32679,2147483323,65.3
1667,7,1,32725,2147483323,65.3
1668,7,1,32647,2147483353,65.3
1669,7,1,32708,2147483353,65.3
1670,7,1,32709,2147483353,65.3
1671,7,1,32724,2147483353,65.3
1672,7,1,32736,2147483353,65.3
1673,7,1,32661,2147483399,65.3
1674,7,1,32704,2147483399,65.3
1675,7,1,32714,2147483399,65.3
1676,7,1,32727,2147483399,65.3
1677,7,1,32745,2147483399,65.3
1678,7,1,32671,2147483423,65.3
1679,7,1,32692,2147483423,65.3
1680,7,1,32699,2147483423,65.3
1681,7,1,32716,2147483423,65.3
1682,7,1,32748,2147483423,65.3
1683,7,1,32694,2147483477,65.3
1684,7,1,32706,2147483477,65.3
1685,7,1,32730,2147483477,65.3
1686,7,1,32733,2147483477,65.3
1687,7,1,32742,2147483477,65.3
1688,7,1,32665,2147483489,65.3
1689,7,1,32666,2147483489,65.3
1690,7,1,32680,2147483489,65.3
1691,7,1,32702,2147483489,65.3
1692,7,1,32732,2147483489,65.3
1693,7,1,32630,2147483497,65.3
1694,7,1,32634,2147483497,65.3
1695,7,1,32694,2147483497,65.3
1696,7,1,32701,2147483497,65.3
1697,7,1,32729,2147483497,65.3
1698,7,1,32717,2147483543,65.3
1699,7,1,32721,2147483543,65.3
1700,7,1,32727,2147483543,65.3
1701,7,1,32741,2147483543,65.3
1702,7,1,32746,2147483543,65.3
1703,7,1,32671,2147483549,65.3
1704,7,1,32704,2147483549,65.3
1705,7,1,32709,2147483549,65.3
1706,7,1,32714,2147483549,65.3
1707,7,1,32740,2147483549,65.3
1708,7,1,32602,2147483563,65.3
1709,7,1,32619,2147483563,65.3
1710,7,1,32654,2147483563,65.3
1711,7,1,32712,2147483563,65.3
1712,7,1,32746,2147483563,65.3
1713,7,1,32649,2147483579,65.3
1714,7,1,32703,2147483579,65.3
1715,7,1,32719,2147483579,65.3
1716,7,1,32724,2147483579,65.3
1717,7,1,32739,2147483579,65.3
1718,7,1,32643,2147483587,65.3
1719,7,1,32656,2147483587,65.3
1720,7,1,32709,2147483587,65.3
1721,7,1,32713,2147483587,65.3
1722,7,1,32730,2147483587,65.3
1723,7,1,32628,2147483629,65.3
1724,7,1,32680,2147483629,65.3
1725,7,1,32713,2147483629,65.3
1726,7,1,32714,2147483629,65.3
1727,7,1,32747,2147483629,65.3
1728,7,1,32590,2147483647,65.3
1729,7,1,32644,2147483647,65.3
1730,7,1,32696,2147483647,65.3
1731,7,1,32710,2147483647,65.3
1732,7,1,32717,2147483647,65.3
1733,7,1,268451840,2147483647,65.3
1734,7,1,32733,4294961843,67.4
1735,7,1,32742,4294961843,67.4
1736,7,1,32750,4294961843,67.4
1737,7,1,32760,4294961843,67.4
1738,7,1,32768,4294961843,67.4
1739,7,1,32670,4294966877,67.4
1740,7,1,32698,4294966877,67.4
1741,7,1,32708,4294966877,67.4
1742,7,1,32711,4294966877,67.4
1743,7,1,32729,4294966877,67.4
1744,7,1,32676,4294966909,67.4
1745,7,1,32695,4294966909,67.4
1746,7,1,32709,4294966909,67.4
1747,7,1,32737,4294966909,67.4
1748,7,1,32745,4294966909,67.4
1749,7,1,32641,4294966927,67.4
1750,7,1,32658,4294966927,67.4
1751,7,1,32699,4294966927,67.4
1752,7,1,32729,4294966927,67.4
1753,7,1,32733,4294966927,67.4
1754,7,1,32629,4294966943,67.4
1755,7,1,32634,4294966943,67.4
1756,7,1,32635,4294966943,67.4
1757,7,1,32643,4294966943,67.4
1758,7,1,32669,4294966943,67.4
1759,7,1,32641,4294966981,67.4
1760,7,1,32673,4294966981,67.4
1761,7,1,32674,4294966981,67.4
1762,7,1,32695,4294966981,67.4
1763,7,1,32736,4294966981,67.4
1764,7,1,32676,4294966997,67.4
1765,7,1,32694,4294966997,67.4
1766,7,1,32716,4294966997,67.4
1767,7,1,32735,4294966997,67.4
1768,7,1,32748,4294966997,67.4
1769,7,1,32618,4294967029,67.4
1770,7,1,32631,4294967029,67.4
1771,7,1,32692,4294967029,67.4
1772,7,1,32713,4294967029,67.4
1773,7,1,32726,4294967029,67.4
1774,7,1,32647,4294967087,67.4
1775,7,1,32691,4294967087,67.4
1776,7,1,32692,4294967087,67.4
1777,7,1,32707,4294967087,67.4
1778,7,1,32748,4294967087,67.4
1779,7,1,32635,4294967111,67.4
1780,7,1,32668,4294967111,67.4
1781,7,1,32674,4294967111,67.4
1782,7,1,32695,4294967111,67.4
1783,7,1,32697,4294967111,67.4
1784,7,1,32665,4294967143,67.4
1785,7,1,32683,4294967143,67.4
1786,7,1,32694,4294967143,67.4
1787,7,1,32731,4294967143,67.4
1788,7,1,32735,4294967143,67.4
1789,7,1,32588,4294967161,67.4
1790,7,1,32614,4294967161,67.4
1791,7,1,32634,4294967161,67.4
1792,7,1,32635,4294967161,67.4
1793,7,1,32727,4294967161,67.4
1794,7,1,32651,4294967189,67.4
1795,7,1,32666,4294967189,67.4
1796,7,1,32682,4294967189,67.4
1797,7,1,32695,4294967189,67.4
1798,7,1,32730,4294967189,67.4
1799,7,1,32566,4294967197,67.4
1800,7,1,32573,4294967197,67.4
1801,7,1,32592,4294967197,67.4
1802,7,1,32661,4294967197,67.4
1803,7,1,32708,4294967197,67.4
1804,7,1,32726,4294967231,67.4
1805,7,1,32730,4294967231,67.4
1806,7,1,32740,4294967231,67.4
1807,7,1,32741,4294967231,67.4
1808,7,1,32744,4294967231,67.4
1809,7,1,32679,4294967279,67.4
1810,7,1,32681,4294967279,67.4
1811,7,1,32690,4294967279,67.4
1812,7,1,32741,4294967279,67.4
1813,7,1,32742,4294967279,67.4
1814,7,1,32661,4294967291,67.4
1815,7,1,32695,4294967291,67.4
1816,7,1,32709,4294967291,67.4
1817,7,1,32730,4294967291,67.4
1818,7,1,32733,4294967291,67.4
1819,7,2,32639,2147477159,65.3
1820,7,2,32674,2147477159,65.3
1821,7,2,32705,2147477159,65.3
1822,7,2,32735,2147477159,65.3
1823,7,2,32758,2147477159,65.3
1824,7,2,32632,2147483249,65.3
1825,7,2,32714,2147483249,65.3
1826,7,2,32741,2147483249,65.3
1827,7,2,32744,2147483249,65.3
1828,7,2,32748,2147483249,65.3
1829,7,2,32556,2147483269,65.3
1830,7,2,32617,2147483269,65.3
1831,7,2,32621,2147483269,65.3
1832,7,2,32626,2147483269,65.3
1833,7,2,32656,2147483269,65.3
1834,7,2,32569,2147483323,65.3
1835,7,2,32629,2147483323,65.3
1836,7,2,32646,2147483323,65.3
1837,7,2,32653,2147483323,65.3
1838,7,2,32733,2147483323,65.3
1839,7,2,32546,2147483353,65.3
1840,7,2,32553,2147483353,65.3
1841,7,2,32668,2147483353,65.3
1842,7,2,32696,2147483353,65.3
1843,7,2,32724,2147483353,65.3
1844,7,2,32689,2147483399,65.3
1845,7,2,32696,2147483399,65.3
1846,7,2,32708,2147483399,65.3
1847,7,2,32716,2147483399,65.3
1848,7,2,32727,2147483399,65.3
1849,7,2,32697,2147483423,65.3
1850,7,2,32711,2147483423,65.3
1851,7,2,32716,2147483423,65.3
1852,7,2,32717,2147483423,65.3
1853,7,2,32723,2147483423,65.3
1854,7,2,32675,2147483477,65.3
1855,7,2,32694,2147483477,65.3
1856,7,2,32695,2147483477,65.3
1857,7,2,32715,2147483477,65.3
1858,7,2,32730,2147483477,65.3
1859,7,2,32705,2147483489,65.3
1860,7,2,32717,2147483489,65.3
1861,7,2,32746,2147483489,65.3
1862,7,2,32749,2147483489,65.3
1863,7,2,32750,2147483489,65.3
1864,7,2,32644,2147483497,65.3
1865,7,2,32685,2147483497,65.3
1866,7,2,32689,2147483497,65.3
1867,7,2,32711,2147483497,65.3
1868,7,2,32716,2147483497,65.3
1869,7,2,32706,2147483543,65.3
1870,7,2,32708,2147483543,65.3
1871,7,2,32716,2147483543,65.3
1872,7,2,32721,2147483543,65.3
1873,7,2,32726,2147483543,65.3
1874,7,2,32709,2147483549,65.3
1875,7,2,32711,2147483549,65.3
1876,7,2,32728,2147483549,65.3
1877,7,2,32731,2147483549,65.3
1878,7,2,32732,2147483549,65.3
1879,7,2,32615,2147483563,65.3
1880,7,2,32629,2147483563,65.3
1881,7,2,32699,2147483563,65.3
1882,7,2,32712,2147483563,65.3
1883,7,2,32720,2147483563,65.3
1884,7,2,32652,2147483579,65.3
1885,7,2,32661,2147483579,65.3
1886,7,2,32670,2147483579,65.3
1887,7,2,32671,2147483579,65.3
1888,7,2,32736,2147483579,65.3
1889,7,2,32582,2147483587,65.3
1890,7,2,32602,2147483587,65.3
1891,7,2,32633,2147483587,65.3
1892,7,2,32663,2147483587,65.3
1893,7,2,32744,2147483587,65.3
1894,7,2,32641,2147483629,65.3
1895,7,2,32658,2147483629,65.3
1896,7,2,32701,2147483629,65.3
1897,7,2,32717,2147483629,65.3
1898,7,2,32747,2147483629,65.3
1899,7,2,32703,2147483647,65.3
1900,7,2,32719,2147483647,65.3
1901,7,2,32738,2147483647,65.3
1902,7,2,32743,2147483647,65.3
1903,7,2,32749,2147483647,65.3
1904,7,2,1010167,2147483647,65.3
1905,7,2,1040187392,2147483647,65.3
1906,7,2,32729,4294961843,67.4
1907,7,2,32750,4294961843,67.4
1908,7,2,32759,4294961843,67.4
1909,7,2,32762,4294961843,67.4
1910,7,2,32767,4294961843,67.4
1911,7,2,32726,4294966877,67.4
1912,7,2,32729,4294966877,67.4
1913,7,2,32733,4294966877,67.4
1914,7,2,32738,4294966877,67.4
1915,7,2,32743,4294966877,67.4
1916,7,2,32709,4294966909,67.4
1917,7,2,32710,4294966909,67.4
1918,7,2,32716,4294966909,67.4
1919,7,2,32722,4294966909,67.4
1920,7,2,32747,4294966909,67.4
1921,7,2,32668,4294966927,67.4
1922,7,2,32678,4294966927,67.4
1923,7,2,32696,4294966927,67.4
1924,7,2,32701,4294966927,67.4
1925,7,2,32735,4294966927,67.4
1926,7,2,32714,4294966943,67.4
1927,7,2,32717,4294966943,67.4
1928,7,2,32722,4294966943,67.4
1929,7,2,32725,4294966943,67.4
1930,7,2,32740,4294966943,67.4
1931,7,2,32615,4294966981,67.4
1932,7,2,32655,4294966981,67.4
1933,7,2,32664,4294966981,67.4
1934,7,2,32726,4294966981,67.4
1935,7,2,32731,4294966981,67.4
1936,7,2,32716,4294966997,67.4
1937,7,2,32718,4294966997,67.4
1938,7,2,32735,4294966997,67.4
1939,7,2,32738,4294966997,67.4
1940,7,2,32747,4294966997,67.4
1941,7,2,32665,4294967029,67.4
1942,7,2,32713,4294967029,67.4
1943,7,2,32716,4294967029,67.4
1944,7,2,32732,4294967029,67.4
1945,7,2,32734,4294967029,67.4
1946,7,2,32655,4294967087,67.4
1947,7,2,32660,4294967087,67.4
1948,7,2,32681,4294967087,67.4
1949,7,2,32690,4294967087,67.4
1950,7,2,32724,4294967087,67.4
1951,7,2,32686,4294967111,67.4
1952,7,2,32689,4294967111,67.4
1953,7,2,32694,4294967111,67.4
1954,7,2,32697,4294967111,67.4
1955,7,2,32727,4294967111,67.4
1956,7,2,32645,4294967143,67.4
1957,7,2,32675,4294967143,67.4
1958,7,2,32681,4294967143,67.4
1959,7,2,32729,4294967143,67.4
1960,7,2,32735,4294967143,67.4
1961,7,2,32530,4294967161,67.4
1962,7,2,32633,4294967161,67.4
1963,7,2,32635,4294967161,67.4
1964,7,2,32655,4294967161,67.4
1965,7,2,32709,4294967161,67.4
1966,7,2,32647,4294967189,67.4
1967,7,2,32651,4294967189,67.4
1968,7,2,32687,4294967189,67.4
1969,7,2,32693,4294967189,67.4
1970,7,2,32695,4294967189,67.4
1971,7,2,32675,4294967197,67.4
1972,7,2,32700,4294967197,67.4
1973,7,2,32739,4294967197,67.4
1974,7,2,32741,4294967197,67.4
1975,7,2,32749,4294967197,67.4
1976,7,2,32671,4294967231,67.4
1977,7,2,32702,4294967231,67.4
1978,7,2,32726,4294967231,67.4
1979,7,2,32731,4294967231,67.4
1980,7,2,32746,4294967231,67.4
1981,7,2,32702,4294967279,67.4
1982,7,2,32714,4294967279,67.4
1983,7,2,32719,4294967279,67.4
1984,7,2,32727,4294967279,67.4
1985,7,2,32734,4294967279,67.4
1986,7,2,32654,4294967291,67.4
1987,7,2,32688,4294967291,67.4
1988,7,2,32697,4294967291,67.4
1989,7,2,32721,4294967291,67.4
1990,7,2,32724,4294967291,67.4
1991,8,1,32376,2147483249,74.7
1992,8,1,32407,2147483249,74.7
1993,8,1,32434,2147483249,74.7
1994,8,1,32551,2147483249,74.7
1995,8,1,32568,2147483249,74.7
1996,8,1,32577,2147483269,74.7
1997,8,1,32598,2147483269,74.7
1998,8,1,32610,2147483269,74.7
1999,8,1,32665,2147483269,74.7
2000,8,1,32743,2147483269,74.7
2001,8,1,32564,2147483323,74.7
2002,8,1,32630,2147483323,74.7
2003,8,1,32669,2147483323,74.7
2004,8,1,32690,2147483323,74.7
2005,8,1,32727,2147483323,74.7
2006,8,1,32566,2147483353,74.7
2007,8,1,32596,2147483353,74.7
2008,8,1,32609,2147483353,74.7
2009,8,1,32696,2147483353,74.7
2010,8,1,32697,2147483353,74.7
2011,8,1,32539,2147483399,74.7
2012,8,1,32635,2147483399,74.7
2013,8,1,32668,2147483399,74.7
2014,8,1,32674,2147483399,74.7
2015,8,1,32707,2147483399,74.7
2016,8,1,32436,2147483423,74.7
2017,8,1,32437,2147483423,74.7
2018,8,1,32506,2147483423,74.7
2019,8,1,32553,2147483423,74.7
2020,8,1,32597,2147483423,74.7
2021,8,1,32704,2147483477,74.7
2022,8,1,32726,2147483477,74.7
2023,8,1,32732,2147483477,74.7
2024,8,1,32738,2147483477,74.7
2025,8,1,32748,2147483477,74.7
2026,8,1,32620,2147483489,74.7
2027,8,1,32647,2147483489,74.7
2028,8,1,32672,2147483489,74.7
2029,8,1,32705,2147483489,74.7
2030,8,1,32723,2147483489,74.7
2031,8,1,32611,2147483497,74.7
2032,8,1,32639,2147483497,74.7
2033,8,1,32685,2147483497,74.7
2034,8,1,32689,2147483497,74.7
2035,8,1,32696,2147483497,74.7
2036,8,1,32619,2147483543,74.7
2037,8,1,32628,2147483543,74.7
2038,8,1,32689,2147483543,74.7
2039,8,1,32695,2147483543,74.7
2040,8,1,32738,2147483543,74.7
2041,8,1,32592,2147483549,74.7
2042,8,1,32630,2147483549,74.7
2043,8,1,32660,2147483549,74.7
2044,8,1,32703,2147483549,74.7
2045,8,1,32746,2147483549,74.7
2046,8,1,32618,2147483563,74.7
2047,8,1,32644,2147483563,74.7
2048,8,1,32672,2147483563,74.7
2049,8,1,32682,2147483563,74.7
2050,8,1,32735,2147483563,74.7
2051,8,1,32683,2147483579,74.7
2052,8,1,32686,2147483579,74.7
2053,8,1,32711,2147483579,74.7
2054,8,1,32715,2147483579,74.7
2055,8,1,32723,2147483579,74.7
2056,8,1,32574,2147483587,74.7
2057,8,1,32641,2147483587,74.7
2058,8,1,32677,2147483587,74.7
2059,8,1,32732,2147483587,74.7
2060,8,1,32745,2147483587,74.7
2061,8,1,32416,2147483629,74.7
2062,8,1,32462,2147483629,74.7
2063,8,1,32523,2147483629,74.7
2064,8,1,32545,2147483629,74.7
2065,8,1,32643,2147483629,74.7
2066,8,1,32639,2147483647,74.7
2067,8,1,32658,2147483647,74.7
2068,8,1,32662,2147483647,74.7
2069,8,1,32725,2147483647,74.7
2070,8,1,32729,2147483647,74.7
2071,8,1,67108800,2147483647,74.7
2072,8,1,32587,4294966877,77.1
2073,8,1,32598,4294966877,77.1
2074,8,1,32610,4294966877,77.1
2075,8,1,32637,4294966877,77.1
2076,8,1,32744,4294966877,77.1
2077,8,1,32649,4294966909,77.1
2078,8,1,32656,4294966909,77.1
2079,8,1,32716,4294966909,77.1
2080,8,1,32737,4294966909,77.1
2081,8,1,32746,4294966909,77.1
2082,8,1,32573,4294966927,77.1
2083,8,1,32574,4294966927,77.1
2084,8,1,32608,4294966927,77.1
2085,8,1,32609,4294966927,77.1
2086,8,1,32630,4294966927,77.1
2087,8,1,32569,4294966943,77.1
2088,8,1,32602,4294966943,77.1
2089,8,1,32637,4294966943,77.1
2090,8,1,32666,4294966943,77.1
2091,8,1,32691,4294966943,77.1
2092,8,1,32661,4294966981,77.1
2093,8,1,32683,4294966981,77.1
2094,8,1,32716,4294966981,77.1
2095,8,1,32731,4294966981,77.1
2096,8,1,32736,4294966981,77.1
2097,8,1,32513,4294966997,77.1
2098,8,1,32532,4294966997,77.1
2099,8,1,32609,4294966997,77.1
2100,8,1,32633,4294966997,77.1
2101,8,1,32705,4294966997,77.1
2102,8,1,32618,4294967029,77.1
2103,8,1,32624,4294967029,77.1
2104,8,1,32641,4294967029,77.1
2105,8,1,32665,4294967029,77.1
2106,8,1,32726,4294967029,77.1
2107,8,1,32519,4294967087,77.1
2108,8,1,32555,4294967087,77.1
2109,8,1,32682,4294967087,77.1
2110,8,1,32702,4294967087,77.1
2111,8,1,32709,4294967087,77.1
2112,8,1,32702,4294967111,77.1
2113,8,1,32718,4294967111,77.1
2114,8,1,32731,4294967111,77.1
2115,8,1,32735,4294967111,77.1
2116,8,1,32743,4294967111,77.1
2117,8,1,32669,4294967143,77.1
2118,8,1,32674,4294967143,77.1
2119,8,1,32703,4294967143,77.1
2120,8,1,32724,4294967143,77.1
2121,8,1,32745,4294967143,77.1
2122,8,1,32561,4294967161,77.1
2123,8,1,32580,4294967161,77.1
2124,8,1,32607,4294967161,77.1
2125,8,1,32682,4294967161,77.1
2126,8,1,32746,4294967161,77.1
2127,8,1,32646,4294967189,77.1
2128,8,1,32661,4294967189,77.1
2129,8,1,32717,4294967189,77.1
2130,8,1,32720,4294967189,77.1
2131,8,1,32731,4294967189,77.1
2132,8,1,32476,4294967197,77.1
2133,8,1,32649,4294967197,77.1
2134,8,1,32675,4294967197,77.1
2135,8,1,32681,4294967197,77.1
2136,8,1,32710,4294967197,77.1
2137,8,1,32619,4294967231,77.1
2138,8,1,32640,4294967231,77.1
2139,8,1,32662,4294967231,77.1
2140,8,1,32692,4294967231,77.1
2141,8,1,32719,4294967231,77.1
2142,8,1,32520,4294967279,77.1
2143,8,1,32552,4294967279,77.1
2144,8,1,32605,4294967279,77.1
2145,8,1,32698,4294967279,77.1
2146,8,1,32747,4294967279,77.1
2147,8,1,32573,4294967291,77.1
2148,8,1,32609,4294967291,77.1
2149,8,1,32611,4294967291,77.1
2150,8,1,32636,4294967291,77.1
2151,8,1,32678,4294967291,77.1
2152,8,2,32597,2147483249,74.7
2153,8,2,32630,2147483249,74.7
2154,8,2,32638,2147483249,74.7
2155,8,2,32642,2147483249,74.7
2156,8,2,32743,2147483249,74.7
2157,8,2,32591,2147483269,74.7
2158,8,2,32621,2147483269,74.7
2159,8,2,32622,2147483269,74.7
2160,8,2,32626,2147483269,74.7
2161,8,2,32645,2147483269,74.7
2162,8,2,32532,2147483323,74.7
2163,8,2,32586,2147483323,74.7
2164,8,2,32648,2147483323,74.7
2165,8,2,32657,2147483323,74.7
2166,8,2,32744,2147483323,74.7
2167,8,2,32679,2147483353,74.7
2168,8,2,32709,2147483353,74.7
2169,8,2,32717,2147483353,74.7
2170,8,2,32719,2147483353,74.7
2171,8,2,32736,2147483353,74.7
2172,8,2,32638,2147483399,74.7
2173,8,2,32684,2147483399,74.7
2174,8,2,32687,2147483399,74.7
2175,8,2,32690,2147483399,74.7
2176,8,2,32749,2147483399,74.7
2177,8,2,32599,2147483423,74.7
2178,8,2,32614,2147483423,74.7
2179,8,2,32662,2147483423,74.7
2180,8,2,32727,2147483423,74.7
2181,8,2,32744,2147483423,74.7
2182,8,2,32501,2147483477,74.7
2183,8,2,32612,2147483477,74.7
2184,8,2,32706,2147483477,74.7
2185,8,2,32726,2147483477,74.7
2186,8,2,32739,2147483477,74.7
2187,8,2,32631,2147483489,74.7
2188,8,2,32650,2147483489,74.7
2189,8,2,32681,2147483489,74.7
2190,8,2,32692,2147483489,74.7
2191,8,2,32712,2147483489,74.7
2192,8,2,32603,2147483497,74.7
2193,8,2,32626,2147483497,74.7
2194,8,2,32627,2147483497,74.7
2195,8,2,32685,2147483497,74.7
2196,8,2,32729,2147483497,74.7
2197,8,2,32568,2147483543,74.7
2198,8,2,32599,2147483543,74.7
2199,8,2,32620,2147483543,74.7
2200,8,2,32691,2147483543,74.7
2201,8,2,32730,2147483543,74.7
2202,8,2,32656,2147483549,74.7
2203,8,2,32672,2147483549,74.7
2204,8,2,32695,2147483549,74.7
2205,8,2,32715,2147483549,74.7
2206,8,2,32729,2147483549,74.7
2207,8,2,32584,2147483563,74.7
2208,8,2,32663,2147483563,74.7
2209,8,2,32682,2147483563,74.7
2210,8,2,32683,2147483563,74.7
2211,8,2,32707,2147483563,74.7
2212,8,2,32559,2147483579,74.7
2213,8,2,32577,2147483579,74.7
2214,8,2,32589,2147483579,74.7
2215,8,2,32673,2147483579,74.7
2216,8,2,32712,2147483579,74.7
2217,8,2,32516,2147483587,74.7
2218,8,2,32527,2147483587,74.7
2219,8,2,32587,2147483587,74.7
2220,8,2,32604,2147483587,74.7
2221,8,2,32677,2147483587,74.7
2222,8,2,32441,2147483629,74.7
2223,8,2,32455,2147483629,74.7
2224,8,2,32508,2147483629,74.7
2225,8,2,32523,2147483629,74.7
2226,8,2,32740,2147483629,74.7
2227,8,2,32574,2147483647,74.7
2228,8,2,32637,2147483647,74.7
2229,8,2,32715,2147483647,74.7
2230,8,2,32747,2147483647,74.7
2231,8,2,32750,2147483647,74.7
2232,8,2,1010661,2147483647,74.7
2233,8,2,536866816,2147483647,74.7
2234,8,2,32618,4294966877,77.1
2235,8,2,32638,4294966877,77.1
2236,8,2,32680,4294966877,77.1
2237,8,2,32709,4294966877,77.1
2238,8,2,32733,4294966877,77.1
2239,8,2,32626,4294966909,77.1
2240,8,2,32632,4294966909,77.1
2241,8,2,32645,4294966909,77.1
2242,8,2,32670,4294966909,77.1
2243,8,2,32730,4294966909,77.1
2244,8,2,32622,4294966927,77.1
2245,8,2,32630,4294966927,77.1
2246,8,2,32652,4294966927,77.1
2247,8,2,32708,4294966927,77.1
2248,8,2,32743,4294966927,77.1
2249,8,2,32661,4294966943,77.1
2250,8,2,32665,4294966943,77.1
2251,8,2,32675,4294966943,77.1
2252,8,2,32691,4294966943,77.1
2253,8,2,32694,4294966943,77.1
2254,8,2,32490,4294966981,77.1
2255,8,2,32514,4294966981,77.1
2256,8,2,32583,4294966981,77.1
2257,8,2,32613,4294966981,77.1
2258,8,2,32664,4294966981,77.1
2259,8,2,32577,4294966997,77.1
2260,8,2,32641,4294966997,77.1
2261,8,2,32696,4294966997,77.1
2262,8,2,32710,4294966997,77.1
2263,8,2,32724,4294966997,77.1
2264,8,2,32574,4294967029,77.1
2265,8,2,32641,4294967029,77.1
2266,8,2,32670,4294967029,77.1
2267,8,2,32705,4294967029,77.1
2268,8,2,32709,4294967029,77.1
2269,8,2,32673,4294967087,77.1
2270,8,2,32675,4294967087,77.1
2271,8,2,32687,4294967087,77.1
2272,8,2,32729,4294967087,77.1
2273,8,2,32743,4294967087,77.1
2274,8,2,32366,4294967111,77.1
2275,8,2,32398,4294967111,77.1
2276,8,2,32574,4294967111,77.1
2277,8,2,32692,4294967111,77.1
2278,8,2,32714,4294967111,77.1
2279,8,2,32600,4294967143,77.1
2280,8,2,32602,4294967143,77.1
2281,8,2,32658,4294967143,77.1
2282,8,2,32701,4294967143,77.1
2283,8,2,32705,4294967143,77.1
2284,8,2,32614,4294967161,77.1
2285,8,2,32653,4294967161,77.1
2286,8,2,32655,4294967161,77.1
2287,8,2,32685,4294967161,77.1
2288,8,2,32693,4294967161,77.1
2289,8,2,32584,4294967189,77.1
